SCORPION;price;reference;width;height;depth;weight;name
SCORPION;395.867700;RHA168SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.867700;RHA168SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.867700;RHA168SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.867700;RHA168SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.719000;RHA168TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.719000;RHA168TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.719000;RHA168TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.719000;RHA168TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;376.070000;RHA169SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;376.070000;RHA169SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;376.070000;RHA169SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;376.070000;RHA169SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.867700;RHA170SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.867700;RHA170SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.867700;RHA170SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.867700;RHA170SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;431.030000;RHA170TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;431.030000;RHA170TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;431.030000;RHA170TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;431.030000;RHA170TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA173BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA173BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA173BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA173BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;371.900000;RHA173MA;0.000000;0.000000;0.000000;0.000000;"Scorpion Header pipes"
SCORPION;371.900000;RHA173MA;0.000000;0.000000;0.000000;0.000000;"Scorpion Header pipes"
SCORPION;371.900000;RHA173MA;0.000000;0.000000;0.000000;0.000000;"Scorpion Header pipes"
SCORPION;371.900000;RHA173MA;0.000000;0.000000;0.000000;0.000000;"Scorpion Header pipes"
SCORPION;395.870000;RHA173SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA173SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA173SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA173SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;825.620000;RHA173SYSBCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;825.620000;RHA173SYSBCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;825.620000;RHA173SYSBCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;825.620000;RHA173SYSBCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;767.770000;RHA173SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;767.770000;RHA173SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;767.770000;RHA173SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;767.770000;RHA173SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;825.620000;RHA173SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;825.620000;RHA173SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;825.620000;RHA173SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;825.620000;RHA173SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA173TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA173TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA173TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA173TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;399.000000;RHA174BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;399.000000;RHA174BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;399.000000;RHA174BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;399.000000;RHA174BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;349.000000;RHA174SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;349.000000;RHA174SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;349.000000;RHA174SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;349.000000;RHA174SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA175CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA175CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA175CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA175CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA175SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA175SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA175SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA175SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;431.030000;RHA175TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;431.030000;RHA175TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;431.030000;RHA175TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;431.030000;RHA175TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA176CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA176CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA176CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA176CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA176SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA176SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA176SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA176SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA176TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA176TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA176TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA176TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA177CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA177CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA177CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA177CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA177SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA177SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA177SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA177SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;753.720000;RHA177SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;753.720000;RHA177SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;753.720000;RHA177SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;753.720000;RHA177SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;695.870000;RHA177SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;695.870000;RHA177SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;695.870000;RHA177SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;695.870000;RHA177SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;753.720000;RHA177SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;753.720000;RHA177SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;753.720000;RHA177SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;753.720000;RHA177SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA177TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA177TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA177TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA177TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;478.510000;RHA178BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;478.510000;RHA178BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;478.510000;RHA178BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;478.510000;RHA178BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA178SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA178SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA178SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA178SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;478.510000;RHA178TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;478.510000;RHA178TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;478.510000;RHA178TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;478.510000;RHA178TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA179CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA179CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA179CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA179CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA179SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA179SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA179SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA179SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA179TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA179TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA179TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA179TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA180CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA180CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA180CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA180CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA180SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA180SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA180SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA180SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;425.870000;RHA181SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Track Slip-on"
SCORPION;425.870000;RHA181SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Track Slip-on"
SCORPION;425.870000;RHA181SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Track Slip-on"
SCORPION;425.870000;RHA181SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Track Slip-on"
SCORPION;453.720000;RHA182SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA182SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA182SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA182SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;395.870000;RHA182SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;395.870000;RHA182SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;395.870000;RHA182SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;395.870000;RHA182SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA182SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA182SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA182SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA182SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;453.720000;RHA183SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA183SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA183SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA183SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;395.870000;RHA183SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;395.870000;RHA183SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;395.870000;RHA183SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;395.870000;RHA183SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA183SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA183SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA183SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA183SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA185BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA185BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA185BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA185BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA185SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA185SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA185SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA185SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA186CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA186CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA186CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA186CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA186SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA186SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA186SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA186SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA186TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA186TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA186TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA186TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA187CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA187CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA187CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA187CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA187SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA187SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA187SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;395.870000;RHA187SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA187TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA187TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA187TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;453.720000;RHA187TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Slip-on"
SCORPION;449.000000;RHA188SYSBCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;449.000000;RHA188SYSBCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;449.000000;RHA188SYSBCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;449.000000;RHA188SYSBCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;419.000000;RHA188SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;419.000000;RHA188SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;419.000000;RHA188SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;419.000000;RHA188SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Parallel Full System"
SCORPION;453.720000;RHA189CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA189CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA189CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA189CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA189SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA189SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA189SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;395.870000;RHA189SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA189TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA189TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA189TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA189TEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;879.000000;RHA190SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;879.000000;RHA190SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;879.000000;RHA190SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;879.000000;RHA190SYSCEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;824.000000;RHA190SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;824.000000;RHA190SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;824.000000;RHA190SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;824.000000;RHA190SYSSEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;879.000000;RHA190SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;879.000000;RHA190SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;879.000000;RHA190SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;879.000000;RHA190SYSTEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Full System"
SCORPION;570.000000;RHA194BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Slip-on"
SCORPION;570.000000;RHA194BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Slip-on"
SCORPION;570.000000;RHA194BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Slip-on"
SCORPION;570.000000;RHA194BCER;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Slip-on"
SCORPION;530.000000;RHA194SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Slip-on"
SCORPION;530.000000;RHA194SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Slip-on"
SCORPION;530.000000;RHA194SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Slip-on"
SCORPION;530.000000;RHA194SEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Slip-on"
SCORPION;453.720000;RHA195CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA195CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
SCORPION;453.720000;RHA195CEO;0.000000;0.000000;0.000000;0.000000;"Scorpion Serket Taper Slip-on"
