Active;Name *;Price tax excluded;Tax rules ID;Wholesale price;Reference #;Supplier;Manufacturer;EAN13;Width;Height;Depth;Weight;Tags (xyz...);Meta title;Meta keywords;URL rewritten;ID store
1;Evolution Line (Titanium);6054.77;1;4541.0775;S-PO/TI/17H;Speed Street Sl;Akrapovic;3831113579599;0;0;0;0;Evolution,Line,Titanium,S-PO/TI/17H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-PO/TI/17H,Akrapovic;Akrapovic-S-POTI17H;3
1;Slip-On Line (Titanium);2093.62;1;1570.215;MTP-VW/T/3H;Speed Street Sl;Akrapovic;3831113553711;0;0;0;0;Slip-On,Line,Titanium,MTP-VW/T/3H,Akrapovic;Slip-On Line (Titanium);Slip-On,Line,Titanium,MTP-VW/T/3H,Akrapovic;Akrapovic-MTP-VWT3H;3
1;Corpo Polo Black Men's XL;35;1;26.25;802134;Speed Street Sl;Akrapovic;3831126419172;0;0;0;0;Corpo,Polo,Black,Men's,XL,802134,Akrapovic;Corpo Polo Black Men's XL;Corpo,Polo,Black,Men's,XL,802134,Akrapovic;Akrapovic-802134;3
1;Lifestyle T-shirt Mesh Men's Black S;30.13;1;22.5975;801752;Speed Street Sl;Akrapovic;3831113567923;0;0;0;0;Lifestyle,T-shirt,Mesh,Men's,Black,S,801752,Akrapovic;Lifestyle T-shirt Mesh Men's Black S;Lifestyle,T-shirt,Mesh,Men's,Black,S,801752,Akrapovic;Akrapovic-801752;3
1;Bag 250 x 380 x 90;1.89;1;1.4175;801157;Speed Street Sl;Akrapovic;3831113520812;0;0;0;0;Bag,250,x,380,x,90,801157,Akrapovic;Bag 250 x 380 x 90;Bag,250,x,380,x,90,801157,Akrapovic;Akrapovic-801157;3
1;Copper/silver/brass pin set - large;8.83;1;6.6225;800982;Speed Street Sl;Akrapovic;3831113506434;0;0;0;0;Copper/silver/brass,pin,set,-,large,800982,Akrapovic;Copper/silver/brass pin set - large;Copper/silver/brass,pin,set,-,large,800982,Akrapovic;Akrapovic-800982;3
1;Pull Up Banner MOTO - Z H2;86.4;1;64.8;801932;Speed Street Sl;Akrapovic;3831126409739;0;0;0;0;Pull,Up,Banner,MOTO,-,Z,H2,801932,Akrapovic;Pull Up Banner MOTO - Z H2;Pull,Up,Banner,MOTO,-,Z,H2,801932,Akrapovic;Akrapovic-801932;3
1;Easy Lock Floor Tiles;702;1;526.5;801433;Speed Street Sl;Akrapovic;3831113536295;0;0;0;0;Easy,Lock,Floor,Tiles,801433,Akrapovic;Easy Lock Floor Tiles;Easy,Lock,Floor,Tiles,801433,Akrapovic;Akrapovic-801433;3
1;Promotional Counter;356.4;1;267.3;801430;Speed Street Sl;Akrapovic;3831113533461;0;0;0;0;Promotional,Counter,801430,Akrapovic;Promotional Counter;Promotional,Counter,801430,Akrapovic;Akrapovic-801430;3
1;Self standing beach flag set - small;124.2;1;93.15;801587;Speed Street Sl;Akrapovic;3831113543736;0;0;0;0;Self,standing,beach,flag,set,-,small,801587,Akrapovic;Self standing beach flag set - small;Self,standing,beach,flag,set,-,small,801587,Akrapovic;Akrapovic-801587;3
