Active;Name *;Price tax excluded;Tax rules ID;Wholesale price;Reference #;Supplier;Manufacturer;EAN13;Width;Height;Depth;Weight;Tags (xyz...);Meta title;Meta keywords;URL rewritten;ID store
1;Eventuri Mini Cooper S / JCW Facelift Plastic intake with Carbon Scoop;952;78;571.2;EVE-F56-LCI-PL-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,Mini,Cooper,S,/,JCW,Facelift,Plastic,intake,with,Carbon,Scoop,EVE-F56-LCI-PL-INT,Eventuri;Eventuri Mini Cooper S / JCW Facelift Plastic intake with Carbon Scoop;Eventuri,Mini,Cooper,S,/,JCW,Facelift,Plastic,intake,with,Carbon,Scoop,EVE-F56-LCI-PL-INT,Eventuri;Eventuri-EVE-F56-LCI-PL-INT;3
1;Eventuri MINI Countryman S Black Carbon intake with no scoop;1304;78;782.4;EVE-F60-CF-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,MINI,Countryman,S,Black,Carbon,intake,with,no,scoop,EVE-F60-CF-INT,Eventuri;Eventuri MINI Countryman S Black Carbon intake with no scoop;Eventuri,MINI,Countryman,S,Black,Carbon,intake,with,no,scoop,EVE-F60-CF-INT,Eventuri;Eventuri-EVE-F60-CF-INT;3
1;Eventuri MINI Countryman S Facelift Black Carbon intake with no scoop;1304;78;782.4;EVE-F60-LCI-CF-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,MINI,Countryman,S,Facelift,Black,Carbon,intake,with,no,scoop,EVE-F60-LCI-CF-INT,Eventuri;Eventuri MINI Countryman S Facelift Black Carbon intake with no scoop;Eventuri,MINI,Countryman,S,Facelift,Black,Carbon,intake,with,no,scoop,EVE-F60-LCI-CF-INT,Eventuri;Eventuri-EVE-F60-LCI-CF-INT;3
1;Eventuri MINI Countryman S Plastic intake with no scoop;665;78;399;EVE-F60-PL-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,MINI,Countryman,S,Plastic,intake,with,no,scoop,EVE-F60-PL-INT,Eventuri;Eventuri MINI Countryman S Plastic intake with no scoop;Eventuri,MINI,Countryman,S,Plastic,intake,with,no,scoop,EVE-F60-PL-INT,Eventuri;Eventuri-EVE-F60-PL-INT;3
1;Eventuri MINI Countryman S Facelift Plastic intake with no scoop;665;78;399;EVE-F60-LCI-PL-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,MINI,Countryman,S,Facelift,Plastic,intake,with,no,scoop,EVE-F60-LCI-PL-INT,Eventuri;Eventuri MINI Countryman S Facelift Plastic intake with no scoop;Eventuri,MINI,Countryman,S,Facelift,Plastic,intake,with,no,scoop,EVE-F60-LCI-PL-INT,Eventuri;Eventuri-EVE-F60-LCI-PL-INT;3
1;Eventuri Porsche 991 Turbo Black Carbon intake;2238;78;1342.8;EVE-P991T-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,Porsche,991,Turbo,Black,Carbon,intake,EVE-P991T-INT,Eventuri;Eventuri Porsche 991 Turbo Black Carbon intake;Eventuri,Porsche,991,Turbo,Black,Carbon,intake,EVE-P991T-INT,Eventuri;Eventuri-EVE-P991T-INT;3
1;Eventuri Porsche 991.1 991.2 GT3RS Carbon Intake;2238;78;1342.8;EVE-GT3RS-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,Porsche,991.1,991.2,GT3RS,Carbon,Intake,EVE-GT3RS-INT,Eventuri;Eventuri Porsche 991.1 991.2 GT3RS Carbon Intake;Eventuri,Porsche,991.1,991.2,GT3RS,Carbon,Intake,EVE-GT3RS-INT,Eventuri;Eventuri-EVE-GT3RS-INT;3
1;Eventuri Full Black Carbon intake;885;78;531;EVE-2TFSI-CF-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,Leon,Cupra,2.0,TFSI-,Full,Black,Carbon,intake,EVE-2TFSI-CF-INT,Eventuri;Eventuri Leon Cupra 2.0 TFSI- Full Black Carbon intake;Eventuri,Leon,Cupra,2.0,TFSI-,Full,Black,Carbon,intake,EVE-2TFSI-CF-INT,Eventuri;Eventuri-EVE-2TFSI-CF-INT;3
1;Eventuri MK4 Leon Cupra Formentor 2.0 VZ1 245hp 2020+ Carbon intake;1333;78;799.8;EVE-EA8884-GTi-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,MK4,Leon,Cupra,Formentor,2.0,VZ1,245hp,2020+,Carbon,intake,EVE-EA8884-GTi-INT,Eventuri;Eventuri MK4 Leon Cupra Formentor 2.0 VZ1 245hp 2020+ Carbon intake;Eventuri,MK4,Leon,Cupra,Formentor,2.0,VZ1,245hp,2020+,Carbon,intake,EVE-EA8884-GTi-INT,Eventuri;Eventuri-EVE-EA8884-GTi-INT;3
1;Eventuri  Carbon intake;1333;78;799.8;EVE-EA8884-R-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,MK4,Leon,Cupra,Formentor,2.0,VZ2,300hp,2020+,Carbon,intake,EVE-EA8884-R-INT,Eventuri;Eventuri MK4 Leon Cupra Formentor 2.0 VZ2 300hp 2020+ Carbon intake;Eventuri,MK4,Leon,Cupra,Formentor,2.0,VZ2,300hp,2020+,Carbon,intake,EVE-EA8884-R-INT,Eventuri;Eventuri-EVE-EA8884-R-INT;3
1;Eventuri Toyota MK5 3.0 B58 Supra Carbon Intake;1333;78;799.8;EVE-A90-CF-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,Toyota,MK5,3.0,B58,Supra,Carbon,Intake,EVE-A90-CF-INT,Eventuri;Eventuri Toyota MK5 3.0 B58 Supra Carbon Intake;Eventuri,Toyota,MK5,3.0,B58,Supra,Carbon,Intake,EVE-A90-CF-INT,Eventuri;Eventuri-EVE-A90-CF-INT;3
1;Eventuri Toyota MK5 2.0 B48 Supra Carbon Intake;1333;78;799.8;EVE-A90B48-INT;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,Toyota,MK5,2.0,B48,Supra,Carbon,Intake,EVE-A90B48-INT,Eventuri;Eventuri Toyota MK5 2.0 B48 Supra Carbon Intake;Eventuri,Toyota,MK5,2.0,B48,Supra,Carbon,Intake,EVE-A90B48-INT,Eventuri;Eventuri-EVE-A90B48-INT;3
1;Eventuri Toyota MK5 Supra Carbon Headlamp Duct;790;78;474;EVE-A90-CF-HDP;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,Toyota,MK5,Supra,Carbon,Headlamp,Duct,EVE-A90-CF-HDP,Eventuri;Eventuri Toyota MK5 Supra Carbon Headlamp Duct;Eventuri,Toyota,MK5,Supra,Carbon,Headlamp,Duct,EVE-A90-CF-HDP,Eventuri;Eventuri-EVE-A90-CF-HDP;3
1;Eventuri Toyota MK5 Supra Carbon Engine cover;570;78;342;EVE-A90-CF-ENG;Element 1 Engineering - Eventuri;Eventuri;;0;0;0;0;Eventuri,Toyota,MK5,Supra,Carbon,Engine,cover,EVE-A90-CF-ENG,Eventuri;Eventuri Toyota MK5 Supra Carbon Engine cover;Eventuri,Toyota,MK5,Supra,Carbon,Engine,cover,EVE-A90-CF-ENG,Eventuri;Eventuri-EVE-A90-CF-ENG;3
