Active;Name *;Price tax excluded;Tax rules ID;Wholesale price;Reference #;Supplier;Manufacturer;EAN13;Width;Height;Depth;Weight;Tags (xyz...);Meta title;Meta keywords;URL rewritten;ID store;;Name to clean;;Prices to clean;;Clean references;;;Tags to clean
1;Scorpion Downpipe with high flow sports catalyst;474.67;78;237.335;SCNX014;Scorpion Redpower Ltd;Scorpion;8486470261882;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SCNX014,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SCNX014,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;474.67;;;;;Scorpion Downpipe with high flow sports catalyst,SCNX014,Scorpion
1;Scorpion Non-resonated cat-back system;653.12;78;326.56;SCNS014;Scorpion Redpower Ltd;Scorpion;8486470261714;;;;;Scorpion,Non-resonated,cat-back,system,SCNS014,Scorpion;Scorpion Non-resonated cat-back system;Scorpion,Non-resonated,cat-back,system,SCNS014,Scorpion;Scorpion-;3;;Non-resonated cat-back system;;653.12;;;;;Scorpion Non-resonated cat-back system,SCNS014,Scorpion
1;Scorpion Resonated cat-back system ;700.7;78;350.35;SCN014;Scorpion Redpower Ltd;Scorpion;8486470261578;;;;;Scorpion,Resonated,cat-back,system,,SCN014,Scorpion;Scorpion Resonated cat-back system ;Scorpion,Resonated,cat-back,system,,SCN014,Scorpion;Scorpion-;3;;Resonated cat-back system ;;700.7;;;;;Scorpion Resonated cat-back system ,SCN014,Scorpion
1;Scorpion Non-res gpf back system with valves;1979.9;78;989.95;SSTS015;Scorpion Redpower Ltd;Scorpion;8486470743180;;;;;Scorpion,Non-res,gpf,back,system,with,valves,SSTS015,Scorpion;Scorpion Non-res gpf back system with valves;Scorpion,Non-res,gpf,back,system,with,valves,SSTS015,Scorpion;Scorpion-;3;;Non-res gpf back system with valves;;1979.9;;;;;Scorpion Non-res gpf back system with valves,SSTS015,Scorpion
1;Scorpion Non-res gpf back system with valves;2096.49;78;1048.245;SSTS015C;Scorpion Redpower Ltd;Scorpion;8486470743012;;;;;Scorpion,Non-res,gpf,back,system,with,valves,SSTS015C,Scorpion;Scorpion Non-res gpf back system with valves;Scorpion,Non-res,gpf,back,system,with,valves,SSTS015C,Scorpion;Scorpion-;3;;Non-res gpf back system with valves;;2096.49;;;;;Scorpion Non-res gpf back system with valves,SSTS015C,Scorpion
1;Scorpion Non-res gpf back system with valves;2245.45;78;1122.725;SSTS015CF;Scorpion Redpower Ltd;Scorpion;8486470742954;;;;;Scorpion,Non-res,gpf,back,system,with,valves,SSTS015CF,Scorpion;Scorpion Non-res gpf back system with valves;Scorpion,Non-res,gpf,back,system,with,valves,SSTS015CF,Scorpion;Scorpion-;3;;Non-res gpf back system with valves;;2245.45;;;;;Scorpion Non-res gpf back system with valves,SSTS015CF,Scorpion
1;Scorpion Non-res gpf back system without valves;1402.4;78;701.2;SSTS016;Scorpion Redpower Ltd;Scorpion;8486470743494;;;;;Scorpion,Non-res,gpf,back,system,without,valves,SSTS016,Scorpion;Scorpion Non-res gpf back system without valves;Scorpion,Non-res,gpf,back,system,without,valves,SSTS016,Scorpion;Scorpion-;3;;Non-res gpf back system without valves;;1402.4;;;;;Scorpion Non-res gpf back system without valves,SSTS016,Scorpion
1;Scorpion Non-res gpf back system without valves;1518.99;78;759.495;SSTS016C;Scorpion Redpower Ltd;Scorpion;8486470743326;;;;;Scorpion,Non-res,gpf,back,system,without,valves,SSTS016C,Scorpion;Scorpion Non-res gpf back system without valves;Scorpion,Non-res,gpf,back,system,without,valves,SSTS016C,Scorpion;Scorpion-;3;;Non-res gpf back system without valves;;1518.99;;;;;Scorpion Non-res gpf back system without valves,SSTS016C,Scorpion
1;Scorpion Non-res gpf back system without valves;1667.9;78;833.95;SSTS016CF;Scorpion Redpower Ltd;Scorpion;8486470743258;;;;;Scorpion,Non-res,gpf,back,system,without,valves,SSTS016CF,Scorpion;Scorpion Non-res gpf back system without valves;Scorpion,Non-res,gpf,back,system,without,valves,SSTS016CF,Scorpion;Scorpion-;3;;Non-res gpf back system without valves;;1667.9;;;;;Scorpion Non-res gpf back system without valves,SSTS016CF,Scorpion
1;Scorpion Resonated gpf back system with valves;2153.15;78;1076.575;SST015;Scorpion Redpower Ltd;Scorpion;8486470743708;;;;;Scorpion,Resonated,gpf,back,system,with,valves,SST015,Scorpion;Scorpion Resonated gpf back system with valves;Scorpion,Resonated,gpf,back,system,with,valves,SST015,Scorpion;Scorpion-;3;;Resonated gpf back system with valves;;2153.15;;;;;Scorpion Resonated gpf back system with valves,SST015,Scorpion
1;Scorpion Resonated gpf back system with valves;2269.74;78;1134.87;SST015C;Scorpion Redpower Ltd;Scorpion;8486470743630;;;;;Scorpion,Resonated,gpf,back,system,with,valves,SST015C,Scorpion;Scorpion Resonated gpf back system with valves;Scorpion,Resonated,gpf,back,system,with,valves,SST015C,Scorpion;Scorpion-;3;;Resonated gpf back system with valves;;2269.74;;;;;Scorpion Resonated gpf back system with valves,SST015C,Scorpion
1;Scorpion Resonated gpf back system with valves;2418.66;78;1209.33;SST015CF;Scorpion Redpower Ltd;Scorpion;8486470743562;;;;;Scorpion,Resonated,gpf,back,system,with,valves,SST015CF,Scorpion;Scorpion Resonated gpf back system with valves;Scorpion,Resonated,gpf,back,system,with,valves,SST015CF,Scorpion;Scorpion-;3;;Resonated gpf back system with valves;;2418.66;;;;;Scorpion Resonated gpf back system with valves,SST015CF,Scorpion
1;Scorpion Resonated gpf back system without valves;1575.65;78;787.825;SST016;Scorpion Redpower Ltd;Scorpion;8486470744002;;;;;Scorpion,Resonated,gpf,back,system,without,valves,SST016,Scorpion;Scorpion Resonated gpf back system without valves;Scorpion,Resonated,gpf,back,system,without,valves,SST016,Scorpion;Scorpion-;3;;Resonated gpf back system without valves;;1575.65;;;;;Scorpion Resonated gpf back system without valves,SST016,Scorpion
1;Scorpion Resonated gpf back system without valves;1692.24;78;846.12;SST016C;Scorpion Redpower Ltd;Scorpion;8486470743944;;;;;Scorpion,Resonated,gpf,back,system,without,valves,SST016C,Scorpion;Scorpion Resonated gpf back system without valves;Scorpion,Resonated,gpf,back,system,without,valves,SST016C,Scorpion;Scorpion-;3;;Resonated gpf back system without valves;;1692.24;;;;;Scorpion Resonated gpf back system without valves,SST016C,Scorpion
1;Scorpion Resonated gpf back system without valves;1841.15;78;920.575;SST016CF;Scorpion Redpower Ltd;Scorpion;8486470743876;;;;;Scorpion,Resonated,gpf,back,system,without,valves,SST016CF,Scorpion;Scorpion Resonated gpf back system without valves;Scorpion,Resonated,gpf,back,system,without,valves,SST016CF,Scorpion;Scorpion-;3;;Resonated gpf back system without valves;;1841.15;;;;;Scorpion Resonated gpf back system without valves,SST016CF,Scorpion
1;Scorpion Non-res GPF Back System;950.13;78;475.065;SSTS018;Scorpion Redpower Ltd;Scorpion;8486470811186;;;;;Scorpion,Non-res,GPF,Back,System,SSTS018,Scorpion;Scorpion Non-res GPF Back System;Scorpion,Non-res,GPF,Back,System,SSTS018,Scorpion;Scorpion-;3;;Non-res GPF Back System;;950.13;;;;;Scorpion Non-res GPF Back System,SSTS018,Scorpion
1;Scorpion Non-res GPF Back System;1073.05;78;536.525;SSTS018C;Scorpion Redpower Ltd;Scorpion;8486470811254;;;;;Scorpion,Non-res,GPF,Back,System,SSTS018C,Scorpion;Scorpion Non-res GPF Back System;Scorpion,Non-res,GPF,Back,System,SSTS018C,Scorpion;Scorpion-;3;;Non-res GPF Back System;;1073.05;;;;;Scorpion Non-res GPF Back System,SSTS018C,Scorpion
1;Scorpion Non-res GPF Back System;950.13;78;475.065;SSTS018D;Scorpion Redpower Ltd;Scorpion;8486470811322;;;;;Scorpion,Non-res,GPF,Back,System,SSTS018D,Scorpion;Scorpion Non-res GPF Back System;Scorpion,Non-res,GPF,Back,System,SSTS018D,Scorpion;Scorpion-;3;;Non-res GPF Back System;;950.13;;;;;Scorpion Non-res GPF Back System,SSTS018D,Scorpion
1;Scorpion Non-res GPF Back System;1073.05;78;536.525;SSTS018DC;Scorpion Redpower Ltd;Scorpion;8486470811490;;;;;Scorpion,Non-res,GPF,Back,System,SSTS018DC,Scorpion;Scorpion Non-res GPF Back System;Scorpion,Non-res,GPF,Back,System,SSTS018DC,Scorpion;Scorpion-;3;;Non-res GPF Back System;;1073.05;;;;;Scorpion Non-res GPF Back System,SSTS018DC,Scorpion
1;Scorpion Non-res GPF Back System;1042.57;78;521.285;SSTS018CF;Scorpion Redpower Ltd;Scorpion;8486470811568;;;;;Scorpion,Non-res,GPF,Back,System,SSTS018CF,Scorpion;Scorpion Non-res GPF Back System;Scorpion,Non-res,GPF,Back,System,SSTS018CF,Scorpion;Scorpion-;3;;Non-res GPF Back System;;1042.57;;;;;Scorpion Non-res GPF Back System,SSTS018CF,Scorpion
1;Scorpion Original Centre Silencer Delete Pipe;138;78;69;SSTP018;Scorpion Redpower Ltd;Scorpion;8486470813166;;;;;Scorpion,Original,Centre,Silencer,Delete,Pipe,SSTP018,Scorpion;Scorpion Original Centre Silencer Delete Pipe;Scorpion,Original,Centre,Silencer,Delete,Pipe,SSTP018,Scorpion;Scorpion-;3;;Original Centre Silencer Delete Pipe;;138;;;;;Scorpion Original Centre Silencer Delete Pipe,SSTP018,Scorpion
1;Scorpion Predator Non-res GPF Back System;820.03;78;410.015;SSTS019;Scorpion Redpower Ltd;Scorpion;8486470812176;;;;;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019,Scorpion;Scorpion Predator Non-res GPF Back System;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019,Scorpion;Scorpion-;3;;Predator Non-res GPF Back System;;820.03;;;;;Scorpion Predator Non-res GPF Back System,SSTS019,Scorpion
1;Scorpion Predator Non-res GPF Back System;942.95;78;471.475;SSTS019C;Scorpion Redpower Ltd;Scorpion;8486470812244;;;;;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019C,Scorpion;Scorpion Predator Non-res GPF Back System;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019C,Scorpion;Scorpion-;3;;Predator Non-res GPF Back System;;942.95;;;;;Scorpion Predator Non-res GPF Back System,SSTS019C,Scorpion
1;Scorpion Predator Non-res GPF Back System;820.03;78;410.015;SSTS019D;Scorpion Redpower Ltd;Scorpion;8486470812312;;;;;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019D,Scorpion;Scorpion Predator Non-res GPF Back System;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019D,Scorpion;Scorpion-;3;;Predator Non-res GPF Back System;;820.03;;;;;Scorpion Predator Non-res GPF Back System,SSTS019D,Scorpion
1;Scorpion Predator Non-res GPF Back System;942.95;78;471.475;SSTS019DC;Scorpion Redpower Ltd;Scorpion;8486470812480;;;;;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019DC,Scorpion;Scorpion Predator Non-res GPF Back System;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019DC,Scorpion;Scorpion-;3;;Predator Non-res GPF Back System;;942.95;;;;;Scorpion Predator Non-res GPF Back System,SSTS019DC,Scorpion
1;Scorpion Predator Non-res GPF Back System;912.47;78;456.235;SSTS019CF;Scorpion Redpower Ltd;Scorpion;8486470812558;;;;;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019CF,Scorpion;Scorpion Predator Non-res GPF Back System;Scorpion,Predator,Non-res,GPF,Back,System,SSTS019CF,Scorpion;Scorpion-;3;;Predator Non-res GPF Back System;;912.47;;;;;Scorpion Predator Non-res GPF Back System,SSTS019CF,Scorpion
1;Scorpion Predator Resonated GPF Back System;891.41;78;445.705;SST019;Scorpion Redpower Ltd;Scorpion;8486470812626;;;;;Scorpion,Predator,Resonated,GPF,Back,System,SST019,Scorpion;Scorpion Predator Resonated GPF Back System;Scorpion,Predator,Resonated,GPF,Back,System,SST019,Scorpion;Scorpion-;3;;Predator Resonated GPF Back System;;891.41;;;;;Scorpion Predator Resonated GPF Back System,SST019,Scorpion
1;Scorpion Predator Resonated GPF Back System;1014.33;78;507.165;SST019C;Scorpion Redpower Ltd;Scorpion;8486470812794;;;;;Scorpion,Predator,Resonated,GPF,Back,System,SST019C,Scorpion;Scorpion Predator Resonated GPF Back System;Scorpion,Predator,Resonated,GPF,Back,System,SST019C,Scorpion;Scorpion-;3;;Predator Resonated GPF Back System;;1014.33;;;;;Scorpion Predator Resonated GPF Back System,SST019C,Scorpion
1;Scorpion Predator Resonated GPF Back System;891.41;78;445.705;SST019D;Scorpion Redpower Ltd;Scorpion;8486470812862;;;;;Scorpion,Predator,Resonated,GPF,Back,System,SST019D,Scorpion;Scorpion Predator Resonated GPF Back System;Scorpion,Predator,Resonated,GPF,Back,System,SST019D,Scorpion;Scorpion-;3;;Predator Resonated GPF Back System;;891.41;;;;;Scorpion Predator Resonated GPF Back System,SST019D,Scorpion
1;Scorpion Predator Resonated GPF Back System;1014.33;78;507.165;SST019DC;Scorpion Redpower Ltd;Scorpion;8486470812930;;;;;Scorpion,Predator,Resonated,GPF,Back,System,SST019DC,Scorpion;Scorpion Predator Resonated GPF Back System;Scorpion,Predator,Resonated,GPF,Back,System,SST019DC,Scorpion;Scorpion-;3;;Predator Resonated GPF Back System;;1014.33;;;;;Scorpion Predator Resonated GPF Back System,SST019DC,Scorpion
1;Scorpion Predator Resonated GPF Back System;983.85;78;491.925;SST019CF;Scorpion Redpower Ltd;Scorpion;8486470813098;;;;;Scorpion,Predator,Resonated,GPF,Back,System,SST019CF,Scorpion;Scorpion Predator Resonated GPF Back System;Scorpion,Predator,Resonated,GPF,Back,System,SST019CF,Scorpion;Scorpion-;3;;Predator Resonated GPF Back System;;983.85;;;;;Scorpion Predator Resonated GPF Back System,SST019CF,Scorpion
1;Scorpion Resonated GPF Back System;1021.51;78;510.755;SST018;Scorpion Redpower Ltd;Scorpion;8486470811636;;;;;Scorpion,Resonated,GPF,Back,System,SST018,Scorpion;Scorpion Resonated GPF Back System;Scorpion,Resonated,GPF,Back,System,SST018,Scorpion;Scorpion-;3;;Resonated GPF Back System;;1021.51;;;;;Scorpion Resonated GPF Back System,SST018,Scorpion
1;Scorpion Resonated GPF Back System;1144.43;78;572.215;SST018C;Scorpion Redpower Ltd;Scorpion;8486470811704;;;;;Scorpion,Resonated,GPF,Back,System,SST018C,Scorpion;Scorpion Resonated GPF Back System;Scorpion,Resonated,GPF,Back,System,SST018C,Scorpion;Scorpion-;3;;Resonated GPF Back System;;1144.43;;;;;Scorpion Resonated GPF Back System,SST018C,Scorpion
1;Scorpion Resonated GPF Back System;1021.51;78;510.755;SST018D;Scorpion Redpower Ltd;Scorpion;8486470811872;;;;;Scorpion,Resonated,GPF,Back,System,SST018D,Scorpion;Scorpion Resonated GPF Back System;Scorpion,Resonated,GPF,Back,System,SST018D,Scorpion;Scorpion-;3;;Resonated GPF Back System;;1021.51;;;;;Scorpion Resonated GPF Back System,SST018D,Scorpion
1;Scorpion Resonated GPF Back System;1144.43;78;572.215;SST018DC;Scorpion Redpower Ltd;Scorpion;8486470811940;;;;;Scorpion,Resonated,GPF,Back,System,SST018DC,Scorpion;Scorpion Resonated GPF Back System;Scorpion,Resonated,GPF,Back,System,SST018DC,Scorpion;Scorpion-;3;;Resonated GPF Back System;;1144.43;;;;;Scorpion Resonated GPF Back System,SST018DC,Scorpion
1;Scorpion Resonated GPF Back System;1113.95;78;556.975;SST018CF;Scorpion Redpower Ltd;Scorpion;8486470812008;;;;;Scorpion,Resonated,GPF,Back,System,SST018CF,Scorpion;Scorpion Resonated GPF Back System;Scorpion,Resonated,GPF,Back,System,SST018CF,Scorpion;Scorpion-;3;;Resonated GPF Back System;;1113.95;;;;;Scorpion Resonated GPF Back System,SST018CF,Scorpion
1;Scorpion Non-resonated cat-back system ;803.02;78;401.51;SFT005;Scorpion Redpower Ltd;Scorpion;8486470332476;;;;;Scorpion,Non-resonated,cat-back,system,,SFT005,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SFT005,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;803.02;;;;;Scorpion Non-resonated cat-back system ,SFT005,Scorpion
1;Scorpion Non-resonated cat-back system ;850.59;78;425.295;SFT005C;Scorpion Redpower Ltd;Scorpion;8486470333220;;;;;Scorpion,Non-resonated,cat-back,system,,SFT005C,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SFT005C,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;850.59;;;;;Scorpion Non-resonated cat-back system ,SFT005C,Scorpion
1;Scorpion Non-resonated cat-back system ;935.8;78;467.9;SFT005CF;Scorpion Redpower Ltd;Scorpion;8486470693904;;;;;Scorpion,Non-resonated,cat-back,system,,SFT005CF,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SFT005CF,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;935.8;;;;;Scorpion Non-resonated cat-back system ,SFT005CF,Scorpion
1;Scorpion De-cat downpipe;287.6;78;143.8;SFTC006;Scorpion Redpower Ltd;Scorpion;8486470384260;;;;;Scorpion,De-cat,downpipe,SFTC006,Scorpion;Scorpion De-cat downpipe;Scorpion,De-cat,downpipe,SFTC006,Scorpion;Scorpion-;3;;De-cat downpipe;;287.6;;;;;Scorpion De-cat downpipe,SFTC006,Scorpion
1;Scorpion Non-resonated cat-back system ;708.51;78;354.255;SFDS078;Scorpion Redpower Ltd;Scorpion;8486470816068;;;;;Scorpion,Non-resonated,cat-back,system,,SFDS078,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SFDS078,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;708.51;;;;;Scorpion Non-resonated cat-back system ,SFDS078,Scorpion
1;Scorpion Rear silencer only ;589.56;78;294.78;SFDB078;Scorpion Redpower Ltd;Scorpion;8486470816136;;;;;Scorpion,Rear,silencer,only,,SFDB078,Scorpion;Scorpion Rear silencer only ;Scorpion,Rear,silencer,only,,SFDB078,Scorpion;Scorpion-;3;;Rear silencer only ;;589.56;;;;;Scorpion Rear silencer only ,SFDB078,Scorpion
1;Scorpion Resonated cat-back system;779.89;78;389.945;SFD078;Scorpion Redpower Ltd;Scorpion;8486470815900;;;;;Scorpion,Resonated,cat-back,system,SFD078,Scorpion;Scorpion Resonated cat-back system;Scorpion,Resonated,cat-back,system,SFD078,Scorpion;Scorpion-;3;;Resonated cat-back system;;779.89;;;;;Scorpion Resonated cat-back system,SFD078,Scorpion
1;Scorpion De-cat downpipe ;379.49;78;189.745;SFDC078;Scorpion Redpower Ltd;Scorpion;8486470335200;;;;;Scorpion,De-cat,downpipe,,SFDC078,Scorpion;Scorpion De-cat downpipe ;Scorpion,De-cat,downpipe,,SFDC078,Scorpion;Scorpion-;3;;De-cat downpipe ;;379.49;;;;;Scorpion De-cat downpipe ,SFDC078,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;648.36;78;324.18;SFDX078;Scorpion Redpower Ltd;Scorpion;8486470335132;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SFDX078,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SFDX078,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;648.36;;;;;Scorpion Downpipe with high flow sports catalyst,SFDX078,Scorpion
1;Scorpion Non-resonated cat-back system ;700.7;78;350.35;SFDS078ST;Scorpion Redpower Ltd;Scorpion;8486470336054;;;;;Scorpion,Non-resonated,cat-back,system,,SFDS078ST,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SFDS078ST,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;700.7;;;;;Scorpion Non-resonated cat-back system ,SFDS078ST,Scorpion
1;Scorpion Rear silencer only ;581.74;78;290.87;SFDB078ST;Scorpion Redpower Ltd;Scorpion;8486470334906;;;;;Scorpion,Rear,silencer,only,,SFDB078ST,Scorpion;Scorpion Rear silencer only ;Scorpion,Rear,silencer,only,,SFDB078ST,Scorpion;Scorpion-;3;;Rear silencer only ;;581.74;;;;;Scorpion Rear silencer only ,SFDB078ST,Scorpion
1;Scorpion Rear silencer to cat-back upgrade (non-resonated);163.44;78;81.72;SFDS078U;Scorpion Redpower Ltd;Scorpion;8486470341768;;;;;Scorpion,Rear,silencer,to,cat-back,upgrade,non-resonated,SFDS078U,Scorpion;Scorpion Rear silencer to cat-back upgrade (non-resonated);Scorpion,Rear,silencer,to,cat-back,upgrade,non-resonated,SFDS078U,Scorpion;Scorpion-;3;;Rear silencer to cat-back upgrade (non-resonated);;163.44;;;;;Scorpion Rear silencer to cat-back upgrade (non-resonated),SFDS078U,Scorpion
1;Scorpion Rear silencer to cat-back upgrade (resonated);234.82;78;117.41;SFD078U;Scorpion Redpower Ltd;Scorpion;8486470341690;;;;;Scorpion,Rear,silencer,to,cat-back,upgrade,resonated,SFD078U,Scorpion;Scorpion Rear silencer to cat-back upgrade (resonated);Scorpion,Rear,silencer,to,cat-back,upgrade,resonated,SFD078U,Scorpion;Scorpion-;3;;Rear silencer to cat-back upgrade (resonated);;234.82;;;;;Scorpion Rear silencer to cat-back upgrade (resonated),SFD078U,Scorpion
1;Scorpion Resonated cat-back system;772.08;78;386.04;SFD078ST;Scorpion Redpower Ltd;Scorpion;8486470335514;;;;;Scorpion,Resonated,cat-back,system,SFD078ST,Scorpion;Scorpion Resonated cat-back system;Scorpion,Resonated,cat-back,system,SFD078ST,Scorpion;Scorpion-;3;;Resonated cat-back system;;772.08;;;;;Scorpion Resonated cat-back system,SFD078ST,Scorpion
1;Scorpion Non-resonated cat-back system ;641.22;78;320.61;SFDS078ECO;Scorpion Redpower Ltd;Scorpion;8486470335064;;;;;Scorpion,Non-resonated,cat-back,system,,SFDS078ECO,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SFDS078ECO,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;641.22;;;;;Scorpion Non-resonated cat-back system ,SFDS078ECO,Scorpion
1;Scorpion Rear silencer only ;522.25;78;261.125;SFDB078ECO;Scorpion Redpower Ltd;Scorpion;8486470335446;;;;;Scorpion,Rear,silencer,only,,SFDB078ECO,Scorpion;Scorpion Rear silencer only ;Scorpion,Rear,silencer,only,,SFDB078ECO,Scorpion;Scorpion-;3;;Rear silencer only ;;522.25;;;;;Scorpion Rear silencer only ,SFDB078ECO,Scorpion
1;Scorpion Resonated cat-back system;712.6;78;356.3;SFD078ECO;Scorpion Redpower Ltd;Scorpion;8486470335378;;;;;Scorpion,Resonated,cat-back,system,SFD078ECO,Scorpion;Scorpion Resonated cat-back system;Scorpion,Resonated,cat-back,system,SFD078ECO,Scorpion;Scorpion-;3;;Resonated cat-back system;;712.6;;;;;Scorpion Resonated cat-back system,SFD078ECO,Scorpion
1;Scorpion 63.5mm/2.5 Resonated cat-back system;593.63;78;296.815;SFD073;Scorpion Redpower Ltd;Scorpion;8486470264470;;;;;Scorpion,63.5mm/2.5,Resonated,cat-back,system,SFD073,Scorpion;Scorpion 63.5mm/2.5 Resonated cat-back system;Scorpion,63.5mm/2.5,Resonated,cat-back,system,SFD073,Scorpion;Scorpion-;3;;63.5mm/2.5 Resonated cat-back system;;593.63;;;;;Scorpion 63.5mm/2.5 Resonated cat-back system,SFD073,Scorpion
1;Scorpion 76mm/3 Non-resonated cat-back system;612.68;78;306.34;SFDS074;Scorpion Redpower Ltd;Scorpion;8486470266832;;;;;Scorpion,76mm/3,Non-resonated,cat-back,system,SFDS074,Scorpion;Scorpion 76mm/3 Non-resonated cat-back system;Scorpion,76mm/3,Non-resonated,cat-back,system,SFDS074,Scorpion;Scorpion-;3;;76mm/3 Non-resonated cat-back system;;612.68;;;;;Scorpion 76mm/3 Non-resonated cat-back system,SFDS074,Scorpion
1;Scorpion 76mm/3 Resonated cat-back system ;653.12;78;326.56;SFD074;Scorpion Redpower Ltd;Scorpion;8486470264548;;;;;Scorpion,76mm/3,Resonated,cat-back,system,,SFD074,Scorpion;Scorpion 76mm/3 Resonated cat-back system ;Scorpion,76mm/3,Resonated,cat-back,system,,SFD074,Scorpion;Scorpion-;3;;76mm/3 Resonated cat-back system ;;653.12;;;;;Scorpion 76mm/3 Resonated cat-back system ,SFD074,Scorpion
1;Scorpion De-cat downpipe;212.94;78;106.47;SFDC073;Scorpion Redpower Ltd;Scorpion;8486470265392;;;;;Scorpion,De-cat,downpipe,SFDC073,Scorpion;Scorpion De-cat downpipe;Scorpion,De-cat,downpipe,SFDC073,Scorpion;Scorpion-;3;;De-cat downpipe;;212.94;;;;;Scorpion De-cat downpipe,SFDC073,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;565.08;78;282.54;SFDX073;Scorpion Redpower Ltd;Scorpion;8486470267686;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SFDX073,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SFDX073,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;565.08;;;;;Scorpion Downpipe with high flow sports catalyst,SFDX073,Scorpion
1;Scorpion Predator GPF-Back system non-valved;531.91;78;265.955;SFDS106;Scorpion Redpower Ltd;Scorpion;8486470767704;;;;;Scorpion,Predator,GPF-Back,system,non-valved,SFDS106,Scorpion;Scorpion Predator GPF-Back system non-valved;Scorpion,Predator,GPF-Back,system,non-valved,SFDS106,Scorpion;Scorpion-;3;;Predator GPF-Back system non-valved;;531.91;;;;;Scorpion Predator GPF-Back system non-valved,SFDS106,Scorpion
1;Scorpion GPF-Back system non-valved;652.58;78;326.29;SFDS090;Scorpion Redpower Ltd;Scorpion;8486470389838;;;;;Scorpion,GPF-Back,system,non-valved,SFDS090,Scorpion;Scorpion GPF-Back system non-valved;Scorpion,GPF-Back,system,non-valved,SFDS090,Scorpion;Scorpion-;3;;GPF-Back system non-valved;;652.58;;;;;Scorpion GPF-Back system non-valved,SFDS090,Scorpion
1;Scorpion GPF-Back system non-valved;710.87;78;355.435;SFDS090C;Scorpion Redpower Ltd;Scorpion;8486470389906;;;;;Scorpion,GPF-Back,system,non-valved,SFDS090C,Scorpion;Scorpion GPF-Back system non-valved;Scorpion,GPF-Back,system,non-valved,SFDS090C,Scorpion;Scorpion-;3;;GPF-Back system non-valved;;710.87;;;;;Scorpion GPF-Back system non-valved,SFDS090C,Scorpion
1;Scorpion GPF-Back system non-valved;759.21;78;379.605;SFDS090CF;Scorpion Redpower Ltd;Scorpion;8486470696356;;;;;Scorpion,GPF-Back,system,non-valved,SFDS090CF,Scorpion;Scorpion GPF-Back system non-valved;Scorpion,GPF-Back,system,non-valved,SFDS090CF,Scorpion;Scorpion-;3;;GPF-Back system non-valved;;759.21;;;;;Scorpion GPF-Back system non-valved,SFDS090CF,Scorpion
1;Scorpion Predator GPF-Back system non-valved;590.23;78;295.115;SFDS106C;Scorpion Redpower Ltd;Scorpion;8486470767636;;;;;Scorpion,Predator,GPF-Back,system,non-valved,SFDS106C,Scorpion;Scorpion Predator GPF-Back system non-valved;Scorpion,Predator,GPF-Back,system,non-valved,SFDS106C,Scorpion;Scorpion-;3;;Predator GPF-Back system non-valved;;590.23;;;;;Scorpion Predator GPF-Back system non-valved,SFDS106C,Scorpion
